Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF54,OUT018,2751.2428526875724
FDC20,OUT027,1375.4405089112036
FDU10,OUT046,638.5843488177707
DRA24,OUT018,2585.5171395820053
FDA02,OUT010,357.3170893661669
FDG10,OUT017,857.14262296834
FDW39,OUT010,431.90003210291275
FDP04,OUT019,142.1875461569778
NCM55,OUT013,3107.98558121191
FDG47,OUT045,4128.507462451231
NCU41,OUT017,3047.8147410581746
NCK31,OUT017,768.5387053528495
FDZ46,OUT045,1674.8828474437596
FDU13,OUT027,3829.57943663885
NCF19,OUT045,739.8481611329112
NCJ43,OUT013,2912.067680552527
NCJ05,OUT045,2483.3422943549594
FDS04,OUT027,3127.4089288919663
FDX28,OUT010,236.9002368408394
FDB41,OUT027,1240.9500669909185
FDG53,OUT046,2092.618776268418
FDL15,OUT010,365.91100258537676
FDQ08,OUT049,930.1947596988433
DRN36,OUT013,1554.3700623662558
FDI46,OUT013,4036.998295968431
FDG16,OUT027,5952.116893627237
FDV32,OUT013,1049.8949804578688
FDF44,OUT010,293.7050104482117
FDK04,OUT018,885.3972320806906
NCA41,OUT013,3055.903602394448
FDD51,OUT017,667.4775481769456
NCZ53,OUT045,3147.4201508127753
FDP01,OUT027,3882.0304080735364
FDY25,OUT049,3110.9070289755573
FDB17,OUT018,2884.3110339158297
NCV54,OUT018,1959.478641405582
FDJ32,OUT017,1003.326682404046
FDA37,OUT049,2061.724676782652
FDG35,OUT035,2952.0080101669323
NCM05,OUT018,3831.288388796651
FDG45,OUT046,3547.548132873874
FDH28,OUT013,686.1635188799993
NCE18,OUT049,4099.7136533364965
FDH38,OUT045,1943.6400613215467
FDR56,OUT013,3115.90046242588
FDH17,OUT027,2754.5363868855407
FDD39,OUT049,3463.4383734838298
FDB41,OUT049,741.275291339412
NCR53,OUT046,3630.7113276237337
FDX46,OUT017,864.2867680860327
FDV28,OUT049,597.7381040182463
FDA08,OUT018,2600.568053262008
FDH45,OUT017,661.980198640837
NCS38,OUT010,276.20621804041707
FDD40,OUT010,518.4695114806395
DRM59,OUT035,2467.2086475974816
NCJ43,OUT018,2915.2172707329037
NCN29,OUT013,771.895225478196
NCC19,OUT045,3156.6127961876987
FDR56,OUT035,3155.26346674695
FDZ43,OUT049,4047.183706174378
FDJ32,OUT010,133.60316058637798
DRH03,OUT017,1406.658881627252
NCZ54,OUT035,2667.723149064519
FDE26,OUT017,2435.9471196313157
FDS03,OUT045,1018.7630689221202
DRZ24,OUT019,288.0934173584797
FDO48,OUT027,5963.147721262572
FDW39,OUT049,2900.7481557967794
NCK05,OUT049,951.661607312838
NCK30,OUT017,3928.402368290225
FDT27,OUT018,3583.2342229346254
FDS08,OUT019,428.2791805698578
NCJ19,OUT049,863.5624744342459
FDC58,OUT045,673.5378309626977
DRE37,OUT013,3096.4715694719653
FDW02,OUT035,2048.407404385767
FDJ02,OUT010,358.1288061156384
FDX09,OUT045,2899.3145684607093
FDT31,OUT010,500.81492510578283
FDI24,OUT049,2896.720739658201
FDY09,OUT045,2995.971639249517
FDV28,OUT045,594.349001349053
DRM47,OUT049,3172.236297788622
FDT52,OUT019,575.4247706240195
FDI48,OUT018,851.7786469155616
FDY55,OUT017,3956.0717685012887
FDU48,OUT013,2082.7432879007374
FDN25,OUT045,858.8878043338553
FDP20,OUT049,2072.272099009664
FDJ15,OUT013,3139.288463107053
FDD04,OUT018,2022.3744762553279
FDY58,OUT045,3855.9131009916287
FDR37,OUT018,2985.07592614948
FDF44,OUT013,2077.3617834919505
FDD32,OUT045,1305.8427373114932
FDR57,OUT017,2474.0399608654066
DRG39,OUT027,1375.4405089112036
FDX15,OUT017,2576.6763836878667
DRN37,OUT045,2652.6336663540224
FDW40,OUT027,3129.4933927947845
FDB32,OUT049,1435.435697424113
FDM40,OUT018,2089.432781571372
FDE39,OUT027,3021.1762267930917
DRH49,OUT017,1305.624149150282
FDT46,OUT049,746.7726095671437
NCF06,OUT035,4114.29120119984
FDP07,OUT017,3052.7235933527995
FDC04,OUT013,4019.340482824368
FDZ32,OUT017,1646.8755823544918
FDD50,OUT045,2744.691239117847
FDU56,OUT017,3104.888460521781
FDV34,OUT017,1036.151127383641
NCY41,OUT013,652.4036533993896
NCK18,OUT046,2775.955613768269
DRH25,OUT049,800.0576036178193
FDT57,OUT046,3994.337573808112
FDV56,OUT018,1645.1908407743374
FDV12,OUT045,1539.1292576877404
FDN52,OUT017,1381.607232360826
FDX38,OUT035,741.5118059046233
FDE47,OUT018,2002.6476284009593
NCO07,OUT013,3474.764375969504
FDV09,OUT027,3833.4204090379826
FDZ23,OUT019,482.8208796665653
DRH51,OUT018,1385.7858178282838
NCY54,OUT045,2859.238443066645
DRG49,OUT013,4017.970765599679
NCC19,OUT049,3184.8422025924597
NCV53,OUT045,4096.085955228761
FDZ47,OUT019,243.71286929325953
NCO26,OUT018,1843.366913993444
NCP02,OUT045,926.4192131191498
NCW30,OUT018,3777.6532882432116
NCN55,OUT046,3990.5638608295812
FDB20,OUT010,148.206092611728
DRL11,OUT013,2506.4687051355977
DRD60,OUT045,3123.758402145439
FDW14,OUT010,204.96560738535544
FDL27,OUT010,142.4083946708569
FDU09,OUT018,882.4048721865163
DRH36,OUT027,1566.2844180077432
FDP34,OUT027,4034.588568232329
FDE04,OUT017,2928.6665867481274
FDZ57,OUT027,3127.4089288919663
FDF02,OUT010,237.27955219551131
FDG28,OUT045,4052.0459167888826
NCI31,OUT046,602.3628423389273
FDT43,OUT013,787.1426682519715
FDU20,OUT046,2105.9121640937306
FDD53,OUT013,711.1591096902298
FDW15,OUT045,2475.8705153386677
NCT53,OUT045,2624.36847214657
NCG55,OUT027,2987.9703952662903
FDD48,OUT035,1898.5147858029488
FDG47,OUT049,4146.936065828615
FDI21,OUT017,1016.6118237516192
FDT27,OUT017,3806.6459019615913
DRO35,OUT013,1938.5688142619495
FDD33,OUT017,3835.5523663855392
FDC04,OUT035,4017.636797903976
FDY34,OUT013,2736.0453851119423
DRJ49,OUT049,2095.0940535929212
FDE05,OUT049,2441.673271940039
FDU31,OUT017,3521.5478462642627
NCN19,OUT027,5116.921206194047
FDK56,OUT027,5116.921206194047
FDK58,OUT017,1645.2688916098707
NCJ42,OUT035,1644.8941819760962
FDZ34,OUT027,5471.195472279194
FDA52,OUT018,2898.326758972305
NCR29,OUT013,932.5383961445302
FDT48,OUT035,3302.4164200422088
DRJ51,OUT019,571.0290667854563
NCS54,OUT046,3020.8468372687653
FDV01,OUT035,2486.0752599136827
DRG51,OUT027,4282.218457363919
NCG42,OUT013,2083.8262659784277
FDA51,OUT049,1921.139684408489
FDV19,OUT010,392.69414328971624
NCT18,OUT045,3149.7480752381875
NCS41,OUT045,3147.551740415482
FDO03,OUT046,3836.3411893421003
FDL12,OUT010,133.60316058637798
FDY37,OUT010,342.36324787904624
FDI58,OUT049,1417.8479830319507
FDT28,OUT018,2409.603615557262
NCC42,OUT010,296.44151103667645
FDO01,OUT017,2083.15118436621
FDJ02,OUT013,2448.8292927702278
FDQ04,OUT018,660.1483913899325
DRL47,OUT013,2078.6629379623837
FDZ32,OUT035,1663.537127815272
FDC35,OUT035,3408.468700466334
FDX14,OUT045,1077.9483923686746
FDZ35,OUT013,1652.3368527107198
FDL14,OUT013,2437.117089399416
FDO04,OUT049,867.6687921584562
DRK11,OUT017,2431.760670579928
FDB44,OUT018,3288.3247483749424
FDZ50,OUT049,3181.7856223889235
FDI12,OUT027,2538.7613588921827
FDU43,OUT017,3900.4286593704865
FDD58,OUT010,235.44202713521187
FDB27,OUT017,3157.7545848168957
FDB04,OUT018,1395.3056946501608
NCO17,OUT013,1998.5606058066644
FDL12,OUT017,864.3440966717892
DRJ13,OUT049,2610.8704909321914
FDD57,OUT045,1536.5190653317352
FDW19,OUT035,1729.8834817333138
DRD27,OUT018,1592.0164664555696
FDH27,OUT027,3820.3657187474814
NCW30,OUT027,5964.287054024417
FDR40,OUT018,1328.4029457435033
FDG05,OUT013,2493.4010502662536
NCY41,OUT019,130.29003053365062
FDI38,OUT018,3218.8669331727247
FDR20,OUT046,677.0330631642668
FDE09,OUT017,1675.0804297836125
FDN50,OUT019,234.17133442668452
DRF27,OUT045,2454.581545954377
DRF51,OUT013,655.5892846721744
NCO02,OUT019,143.2156329564422
FDB51,OUT027,1408.5492663997281
FDJ50,OUT013,884.503366954793
FDN52,OUT013,1448.8032413213448
FDX14,OUT013,1383.8806131560493
FDT27,OUT019,570.9150352083049
FDV10,OUT013,700.4411016167637
FDU33,OUT046,701.2469957007562
FDU58,OUT046,3198.6852765978606
NCP42,OUT027,5570.811776031563
FDL51,OUT027,5953.931834466237
DRH15,OUT027,1240.9500669909185
FDU16,OUT017,1360.1636405139548
FDW15,OUT017,2463.305106226079
FDQ44,OUT045,2049.0543296249466
NCI06,OUT027,4832.720517822517
DRK23,OUT019,570.6633241837892
FDC28,OUT035,1672.9772821235636
NCY17,OUT019,130.29003053365062
NCV05,OUT018,2427.4061816004332
FDM34,OUT019,303.5390941471639
DRD60,OUT027,5116.921206194047
FDT38,OUT046,1364.3825718162934
FDQ57,OUT018,2390.552386916353
FDE59,OUT027,1222.9313528525565
NCM43,OUT046,2750.313686034764
DRI51,OUT049,2851.9187830187766
NCG30,OUT017,2053.303985304329
NCK54,OUT035,1911.3326638610174
FDQ16,OUT019,260.3280751073873
FDI36,OUT013,3116.1209895530274
FDX16,OUT027,3829.57943663885
FDA34,OUT046,3010.168898650354
FDJ48,OUT018,3667.2048930725614
FDU47,OUT035,2062.6344282412865
FDS39,OUT046,2125.2063405327785
FDD11,OUT046,4036.535914565056
FDM16,OUT027,1469.7209680346216
FDU56,OUT018,2977.6378792046057
FDQ32,OUT017,2044.381174217012
DRK35,OUT013,687.2065231128219
FDA58,OUT049,3790.766798480235
DRG48,OUT019,354.44718688355186
FDT59,OUT010,579.0735963885899
FDQ31,OUT019,214.77491580238038
FDS51,OUT018,1054.0673748482354
FDW32,OUT027,2450.56438686377
FDI15,OUT027,5962.472113185417
NCV30,OUT017,945.5973586943613
DRG25,OUT049,3192.3620884478914
FDT02,OUT013,652.2047441086074
FDO33,OUT027,2987.9703952662903
FDP38,OUT035,756.0531027307236
FDZ45,OUT035,3167.6754955071096
NCA54,OUT027,4832.720517822517
FDU33,OUT017,735.6287322071163
FDN58,OUT017,3827.6388839895285
FDI05,OUT045,1158.6918592348632
FDM57,OUT019,200.77489574207408
NCS42,OUT027,2545.1806814437155
FDB57,OUT045,3644.783516147219
FDC03,OUT045,3153.8862797529423
FDZ58,OUT013,2063.439280464514
NCK29,OUT045,2047.3476946418407
NCR53,OUT045,3649.6931755406613
FDE26,OUT027,3820.3657187474814
FDU52,OUT049,2442.1297717805896
FDE41,OUT027,2173.7260251793855
FDU38,OUT018,3000.3626521632577
FDA52,OUT017,2826.5030181138095
FDW46,OUT046,1038.2768522362126
DRI59,OUT035,3784.3575048742973
FDT38,OUT035,1362.234029999558
FDL33,OUT018,3044.313188038617
FDQ01,OUT027,5962.472113185417
FDJ08,OUT046,3161.407673522211
FDQ47,OUT049,597.2792743341583
NCZ18,OUT013,3985.7937157968636
FDE29,OUT017,914.6000351086103
FDF10,OUT027,3820.3657187474814
FDC48,OUT049,1336.003802867913
FDY58,OUT013,3833.7290687019604
NCX30,OUT010,578.5974457275167
FDV11,OUT013,2882.26068005902
FDT46,OUT046,749.1086924869395
DRD01,OUT019,130.29003053365062
FDQ11,OUT013,4164.469934331656
NCM41,OUT017,1407.960367467878
NCC55,OUT013,651.8514130128409
FDG45,OUT027,5952.116893627237
NCQ54,OUT049,2891.528296556861
FDM34,OUT045,2061.6702680536737
FDD17,OUT019,576.6096795652226
FDN38,OUT027,5962.472113185417
FDB53,OUT018,2419.8649414169663
NCL06,OUT035,4117.3070724969775
NCV18,OUT019,200.77489574207408
FDX25,OUT013,3116.0616596190453
FDB39,OUT046,873.6821787755617
FDC33,OUT049,3190.0613272207393
NCO14,OUT018,688.5993806160419
FDA58,OUT027,5962.472113185417
NCQ02,OUT017,3169.208545084466
NCR53,OUT017,3661.6621180053057
FDN52,OUT046,1384.331404726367
FDG26,OUT046,4119.37245803586
FDE23,OUT027,1240.9500669909185
DRI37,OUT013,957.5090858485943
DRH37,OUT018,2647.102974787317
FDO01,OUT035,2084.7508057984783
FDK45,OUT049,1895.8958216056574
FDP23,OUT049,3524.9965852057558
FDM33,OUT035,3498.69725632836
FDD36,OUT017,2035.8330493669625
FDL56,OUT017,1360.8601573333563
FDT27,OUT010,573.378952031672
FDG52,OUT017,681.27810648806
NCL42,OUT035,3991.2615080642254
DRJ24,OUT046,3178.1668536506513
FDV38,OUT046,831.1382968931041
FDT35,OUT045,2761.965549169755
FDY51,OUT045,3431.2869338273513
FDC37,OUT017,1648.359645893833
NCP43,OUT013,2950.7202800307364
FDO33,OUT045,1747.2534502167316
FDW04,OUT018,2013.592150455347
NCC31,OUT046,2473.2520759555864
FDK22,OUT049,3500.1251262015035
FDJ50,OUT017,860.3476680262843
FDV13,OUT017,1383.4832386070223
DRL60,OUT017,2440.5856514409384
FDW03,OUT017,1649.0326461715335
FDY27,OUT035,2916.919346644764
FDB39,OUT027,1375.4405089112036
FDU59,OUT045,2613.284216320376
FDZ57,OUT049,2103.2627970765443
FDO21,OUT049,3794.8607884651287
FDS43,OUT018,3027.4198534253796
FDU28,OUT010,496.1416419096409
FDC51,OUT010,278.2681368383291
FDW16,OUT010,221.37191097054404
FDP32,OUT010,290.64286405176733
FDB60,OUT019,515.9073006225815
NCQ30,OUT046,2054.9755856295683
FDD26,OUT049,3188.0581918666853
FDI44,OUT045,1252.806313820533
DRH23,OUT046,874.2031193269987
FDO44,OUT046,1714.246815954143
FDG04,OUT046,3194.500301964986
FDM32,OUT027,2567.789280266618
FDM09,OUT013,2784.356088090378
FDZ47,OUT013,1602.4067282218236
FDM40,OUT027,3162.1838526751367
FDY48,OUT017,1628.9510635255554
NCM30,OUT045,668.6298629848591
FDX36,OUT010,573.8551026927452
DRF03,OUT017,627.3516658585207
FDN51,OUT049,4146.046356187473
FDM57,OUT049,1347.1139492844623
FDB35,OUT049,1431.2593590048002
FDY13,OUT027,1948.4577415717886
FDA37,OUT017,2040.7831427099775
NCX53,OUT017,2096.853815777601
FDD59,OUT018,1341.2418725011428
FDX10,OUT019,130.29003053365062
FDC03,OUT018,3018.950979657955
FDW43,OUT035,3836.8511594635384
FDW10,OUT046,2829.750193509208
FDY14,OUT027,5962.472113185417
FDV43,OUT045,723.5993795571304
FDO40,OUT013,2441.9563172021076
FDP46,OUT027,2555.255790710968
NCE43,OUT019,399.3298112350881
FDD05,OUT035,2057.493946408186
FDJ60,OUT010,399.6627954003932
DRE27,OUT018,1484.7336621742488
FDO11,OUT035,4140.814729483985
DRG11,OUT027,2878.5524169012187
FDK33,OUT010,575.0825203622081
DRM23,OUT045,2771.6751804028045
FDJ02,OUT027,3820.3657187474814
NCZ05,OUT045,1645.8279693646646
NCL30,OUT013,2076.0077943437504
FDZ19,OUT018,2790.3837975100614
FDM45,OUT049,2058.617672827443
FDO36,OUT046,2971.5108163340446
NCK31,OUT045,750.3004567437134
DRJ37,OUT045,2481.0512147009
FDP24,OUT018,1985.9711972814066
FDF46,OUT013,1927.36293306903
FDX46,OUT019,133.0571102818711
NCL18,OUT045,3033.384860975559
FDJ26,OUT013,3416.442351084039
FDJ07,OUT045,1936.8757506054233
FDY15,OUT013,2459.9819157388265
DRG01,OUT045,1127.036683884231
FDF58,OUT045,1022.9188376677988
FDZ14,OUT019,285.2849425859473
FDP31,OUT049,1007.8340103390808
FDH45,OUT013,710.5326314168628
FDA09,OUT010,428.1082153965575
FDW31,OUT035,3180.59078544334
FDA57,OUT046,660.9099878539168
NCE55,OUT035,2874.2833111945756
FDC17,OUT019,571.3778061573083
FDC59,OUT013,1098.5869294413835
FDA22,OUT013,2751.6868875495375
FDK52,OUT035,3697.4531864183477
NCM26,OUT046,2493.6682346433377
NCT53,OUT035,2733.0159749509503
FDW45,OUT018,2422.4523585666034
NCI18,OUT035,3705.351911385666
FDE38,OUT018,2557.048333142684
FDF08,OUT019,214.77491580238038
FDY58,OUT010,578.5974457275167
FDF58,OUT019,135.76955738571667
FDX39,OUT017,3532.2268930621726
FDB44,OUT049,3545.4766159111696
FDF28,OUT013,2075.8069633892883
FDE39,OUT013,1931.729043721148
FDT37,OUT018,3735.402184328151
FDZ45,OUT017,3211.327442264729
FDO40,OUT035,2479.0792100476797
FDM57,OUT027,2416.580479709819
DRG36,OUT017,2875.5833407608256
FDY36,OUT010,143.59519348559775
DRL60,OUT027,3882.0304080735364
FDS25,OUT019,261.50025959629954
DRF49,OUT027,2979.1942481846213
FDP16,OUT045,4047.9530782544853
FDS60,OUT049,2954.57031084537
FDU15,OUT027,1228.0967997181026
FDK43,OUT046,2100.2910766478217
FDN25,OUT046,874.5006326055515
FDE53,OUT049,1648.5497149706396
FDB22,OUT013,2440.884168871961
FDE39,OUT017,2002.048960970087
FDX35,OUT035,3765.4011578158784
NCG54,OUT049,2803.5808404490604
FDH27,OUT035,2427.218288911189
NCK42,OUT013,3463.144636279091
FDS25,OUT049,1669.4488784932773
FDI10,OUT018,2806.469995184465
FDU35,OUT035,1613.7395403677247
FDI04,OUT017,3210.8939211291527
DRK23,OUT035,4121.850259029308
FDB53,OUT019,357.3189711618511
FDY02,OUT049,4148.8503307795445
FDM60,OUT035,641.7797703388622
NCJ31,OUT010,573.0168329477503
DRP35,OUT017,2050.789933806739
NCQ30,OUT018,2005.8432524296993
DRL11,OUT010,391.6905351655381
FDU01,OUT013,3063.407715824443
FDR39,OUT035,2901.957092364997
FDO08,OUT046,2664.58966959771
FDC02,OUT045,4204.473777618586
NCZ29,OUT035,2054.881019248429
FDF29,OUT010,293.30672308541466
FDZ23,OUT017,3057.3500844920327
NCU53,OUT018,2564.323884756234
NCW30,OUT013,4158.866914881594
NCM26,OUT027,3967.4390377812674
FDV50,OUT027,3087.741784657137
FDW15,OUT049,2480.7526374845015
FDI35,OUT027,5113.659075970197
FDO11,OUT017,4029.0756443510395
FDN48,OUT046,1415.3496904127178
NCA17,OUT049,2464.5909339472037
NCN54,OUT013,1363.453000506806
FDP22,OUT013,771.6169377410048
NCB54,OUT035,2047.232185957316
FDD08,OUT045,598.5974190859569
DRM48,OUT010,130.29003053365062
FDG41,OUT027,2961.7934368626534
FDE44,OUT027,1240.6951315028605
FDE26,OUT035,2425.371374965521
NCS38,OUT013,1920.7181305495992
NCJ54,OUT018,3578.840479490813
FDI40,OUT019,243.90375907910015
FDN45,OUT018,3438.5829290363977
FDU43,OUT046,4023.8137683057303
FDI04,OUT010,514.557918894774
NCC07,OUT018,1629.4972372362358
NCC07,OUT019,246.68189905019707
NCD18,OUT045,3845.1434123807744
FDU55,OUT035,4177.3657351166075
FDX59,OUT035,591.7808848855334
FDR52,OUT049,3157.289866912765
NCP17,OUT013,1097.066176865064
FDQ32,OUT045,2048.747089115203
NCT17,OUT049,3155.645767613054
FDO10,OUT049,868.4879958679028
FDE32,OUT049,597.745798767542
FDN44,OUT045,2655.2003838459595
FDH02,OUT035,1393.9894891439992
FDK60,OUT013,1605.443258313353
FDS24,OUT019,208.94903752405037
FDL03,OUT010,568.9863803152406
FDB46,OUT027,5950.36684378153
FDO48,OUT049,3731.212036721475
FDZ39,OUT049,1645.591473274624
FDT02,OUT027,1222.9313528525565
FDC50,OUT013,1507.0133935811975
FDP39,OUT035,760.7204804818949
DRG15,OUT018,937.9934230057129
FDP10,OUT018,1623.2087844892085
FDF53,OUT027,4988.115615473391
FDN34,OUT045,2805.0194318854965
FDK02,OUT045,2035.730370877313
FDC23,OUT045,2938.310878856898
FDJ10,OUT019,303.7166572009853
FDE53,OUT035,1663.5490932764017
FDR25,OUT035,4106.21636117005
FDW50,OUT046,2661.657500851165
FDS09,OUT049,762.2532722571794
FDW49,OUT010,429.16311729864805
FDU51,OUT046,2867.749417154202
FDF28,OUT018,2011.3872448983604
NCY30,OUT018,2834.065607682781
FDD44,OUT045,4155.486483650655
FDX09,OUT017,2895.368504897895
NCF30,OUT013,2080.3892769870663
FDZ50,OUT019,487.4505960428906
FDW37,OUT013,1449.7423975619447
FDD11,OUT049,4051.7385184072855
DRH39,OUT018,1170.6593210610176
FDA36,OUT049,3235.0369959145482
NCG43,OUT049,1410.983998444451
FDF02,OUT035,1645.1170715625803
FDP57,OUT027,2825.1920805343025
NCE42,OUT017,3840.7767231432094
NCR38,OUT027,5962.472113185417
FDP03,OUT019,295.87891370399785
FDO51,OUT035,668.497129599597
NCQ42,OUT046,2083.273894375028
NCM41,OUT046,1391.063634141148
FDH48,OUT027,2408.6897722755566
DRF60,OUT046,3927.5325188195075
FDJ27,OUT035,1621.4600635437105
FDQ14,OUT013,2414.121360718564
FDN27,OUT017,1952.1027153570178
NCQ02,OUT046,3196.722798291432
FDJ33,OUT049,2067.9192902891814
FDP07,OUT027,5583.306416102036
DRE01,OUT049,3922.7262680037697
FDU36,OUT045,1610.5390218086304
FDL28,OUT017,3787.8065216050995
NCX53,OUT046,2126.8015000132627
FDZ39,OUT013,1648.1537092737046
NCP42,OUT013,3126.5112489642506
FDJ14,OUT035,1321.379620955552
FDK04,OUT049,861.5968658488274
NCC19,OUT017,3153.296216994965
FDS09,OUT018,772.2017205957427
FDZ02,OUT046,1611.2920546882021
FDD35,OUT018,2026.8558109137707
NCY42,OUT017,2414.4249258315554
FDB05,OUT045,3989.288337634429
FDF20,OUT035,3145.62206963957
NCO41,OUT018,1527.6899409291536
FDC40,OUT027,1968.5413031384624
FDV58,OUT045,3061.662157526176
FDZ57,OUT045,2056.957358382593
DRM35,OUT046,2945.923144313677
DRN36,OUT018,1456.3508828326865
FDQ13,OUT046,1343.5880870896965
DRO35,OUT010,273.8326891488116
NCD43,OUT035,1649.1866077436073
FDA51,OUT018,1843.140214192235
NCX17,OUT027,5962.472113185417
NCZ17,OUT049,642.1207210074576
FDR11,OUT027,4250.805435362622
FDW34,OUT049,4020.6204890511244
FDN50,OUT017,1409.8024675504423
FDS09,OUT046,751.095452011008
FDS48,OUT018,2427.534685079724
FDL44,OUT049,2740.6323827494184
DRF48,OUT018,3014.3925239055034
FDA14,OUT018,2416.7626744752597
NCD30,OUT049,1534.6671085709274
FDI16,OUT017,758.6731871854561
NCG06,OUT035,4106.89954932044
DRZ24,OUT035,2030.487501861644
NCS17,OUT045,1477.8078190029057
FDB37,OUT045,4065.1185807718084
FDE10,OUT035,2058.3254587439205
FDC57,OUT045,3049.1649969250984
FDM12,OUT018,2958.615970432143
FDE24,OUT049,2077.263793335816
FDW22,OUT045,3557.3001521704664
DRD01,OUT027,1350.483904524136
NCZ18,OUT027,5962.472113185417
FDN49,OUT045,644.0039539810786
FDR22,OUT035,1910.8653624818319
FDV08,OUT019,130.29003053365062
FDY39,OUT046,3201.0664885181195
FDV36,OUT049,2098.2037819657403
FDO60,OUT045,723.3026664273228
FDU04,OUT027,3084.2097889807674
FDR20,OUT027,1240.9500669909185
FDW19,OUT019,260.91087697117774
FDU40,OUT049,3079.261370707239
FDK15,OUT045,1554.3558725626738
DRF15,OUT035,2467.870468037792
FDQ25,OUT017,2911.6426199489783
FDI48,OUT019,130.29003053365062
FDS49,OUT046,1286.6850795483335
FDV22,OUT046,2637.7124627624626
NCV42,OUT046,1681.375986877223
FDX26,OUT046,3144.028387537054
FDI33,OUT018,1398.6380536060415
FDZ14,OUT049,2055.475280728586
FDG10,OUT013,933.9982598369595
FDM38,OUT018,745.2435738566081
FDG26,OUT027,5964.287054024417
FDH46,OUT035,1633.9343359870616
FDN13,OUT018,1582.3666635643333
FDU57,OUT035,2442.9018064443508
NCI06,OUT046,2964.3871779573697
FDM38,OUT045,809.8132402996002
NCG42,OUT010,294.98497749644713
FDL39,OUT045,2922.764692195278
FDT31,OUT019,510.31252307420283
FDV59,OUT013,3433.5659843909584
FDB49,OUT035,1623.4698433840376
FDD58,OUT049,1626.4207467363865
DRN59,OUT046,741.4061563574313
FDX48,OUT049,2485.326285585805
FDQ11,OUT049,4164.241110126183
FDY12,OUT049,803.4515065461117
FDQ11,OUT045,4152.072204070015
DRI11,OUT017,1903.3492961928466
FDY32,OUT027,4282.218457363919
FDS51,OUT045,919.7870491756527
FDR19,OUT010,353.6232621915501
DRB13,OUT018,3054.9328671547155
FDS21,OUT035,947.4151253585903
FDQ40,OUT045,2899.0537769398093
NCE55,OUT013,2849.209068327809
FDX43,OUT027,4307.540152607456
FDS12,OUT049,2067.82445857274
DRK01,OUT027,2699.768773862468
FDN25,OUT017,858.8878043338553
FDB60,OUT046,3185.8043614231456
FDQ13,OUT017,1336.8378214174695
DRK13,OUT045,3160.71668772895
DRF25,OUT018,589.8349307166409
NCD42,OUT019,130.29003053365062
FDW25,OUT045,1371.0032090557286
NCV29,OUT027,4824.317004639739
NCK42,OUT035,3530.5128885377435
DRJ13,OUT027,4244.223368449105
DRD15,OUT017,3787.363063532548
FDM27,OUT045,2516.316357165278
FDZ50,OUT018,3023.2553840375035
FDC04,OUT046,4020.2491345490257
FDF50,OUT049,3219.5442304266576
FDP15,OUT045,3984.5293021546004
FDK46,OUT035,4112.348171290181
FDZ56,OUT018,2774.456330104197
FDY60,OUT049,2266.510157519905
FDB10,OUT035,3914.83117254644
FDR57,OUT045,2485.482179274457
FDU58,OUT049,3185.77543874081
FDH02,OUT046,1394.5437431814744
FDP48,OUT013,3136.109870099788
FDI46,OUT035,4011.462737450345
FDW56,OUT013,3116.083861989506
NCM19,OUT010,268.68696160020494
FDS50,OUT027,5963.147721262572
FDK24,OUT013,731.966331154818
FDO36,OUT017,2889.0275686415994
FDK45,OUT027,2989.480487559157
NCL05,OUT045,691.1350856265323
FDL32,OUT018,1840.794657149631
FDA28,OUT049,2069.9621134014596
FDY36,OUT018,1161.2566609926187
FDP32,OUT018,2006.2697086715948
FDL50,OUT046,2067.596124075505
DRC24,OUT049,2492.5991506791124
NCS18,OUT017,1660.725006142489
FDD16,OUT017,1128.8931998031312
NCV18,OUT013,1450.1076269746031
FDX07,OUT046,3118.281618162511
NCZ05,OUT027,2825.1920805343025
NCI31,OUT013,652.722072387637
FDK14,OUT049,1337.4914312085173
NCR06,OUT045,673.5804378195126
NCF54,OUT049,2831.5643641708793
DRG23,OUT010,358.294236342187
FDD53,OUT046,676.4473316539472
NCM31,OUT027,3129.4933927947845
FDT16,OUT017,4098.520068234923
FDR40,OUT035,1280.2357148944961
DRG25,OUT017,3189.8830752854387
FDT10,OUT035,911.6973436777224
FDY32,OUT013,2589.973471708962
FDN50,OUT035,1419.1411412858683
FDZ35,OUT019,243.7554427598909
NCP54,OUT045,2047.336234919795
NCD07,OUT035,1743.1733844333748
FDS02,OUT018,3061.2528317573797
DRN59,OUT018,733.8975312654734
DRB24,OUT013,2463.0221955066168
FDP37,OUT027,3110.8166377841117
DRB01,OUT018,3018.858426313745
FDR47,OUT046,3093.5858882675793
NCM31,OUT010,297.6407942626179
NCF06,OUT027,5964.287054024417
NCV17,OUT027,3127.4089288919663
FDS10,OUT049,2885.559779087269
FDN52,OUT035,1381.368882090161
FDZ48,OUT013,1896.6504826961009
FDJ48,OUT049,4113.980048660646
DRB13,OUT027,5188.629727249953
FDV59,OUT017,3492.2296415874584
FDL32,OUT035,1728.4917545143728
FDZ12,OUT035,2071.529122267116
NCR06,OUT027,1234.2077772439472
FDP51,OUT017,2011.7005242938
FDY22,OUT013,2102.857384912284
FDZ38,OUT049,2957.3261661602323
NCO54,OUT035,861.9673707493095
FDR23,OUT035,2855.383237651462
FDM38,OUT049,861.9427717112208
FDS25,OUT013,1782.7511579558145
FDZ22,OUT013,1431.0579947196495
FDZ20,OUT019,576.1492042907396
FDD45,OUT010,227.69544386230484
